*******************************************************************************
 Revised: Aug 16, 2011          Juno Spacecraft  / (Sun, Jupiter)           -61 
                  http://www.nasa.gov/mission_pages/juno/main/index.html
 
 NOTE: Post-launch trajectory, begins at Centaur separation, assumes a 
       0.8 m/s TCM-2 maneuver 2012-Feb-01.

 BACKGROUND:
 The Juno spacecraft (New Frontiers mission-class) will investigate Jupiter's 
 origins, interior structure, deep atmosphere and magnetosphere, from a highly 
 elliptical polar orbit with a close perijove (PJ=1.06 Jupiter-radii, AJ= 39 
 Jupiter-radii), using a suite of seven science instruments.

 The Juno spacecraft launched aboard an Atlas V-551 rocket from Cape Canaveral, 
 Fla., on Aug. 2011 at 16:25 UTC. It will reach Jupiter in July 2016.  The 
 spacecraft will orbit Jupiter 32 times, skimming to within 3,100 miles (5,000 
 kilometers) of the planet's cloud tops, over approximately one year. 

 MAJOR EVENTS (times are approximate planning values):
  Launch        : Aug 5,  2011 16:25 UTC 
  Separation    : Aug 5,  2011 17:18:11.12 UTC
  DSM-1         : Aug 30, 2012 22:29 UTC (344.95 m/s)
  DSM-2         : Sep 3,  2012 22:29 UTC (387.77 m/s)
  Earth Flyby   : Oct 9,  2013 14:01 UTC 
                   (alt=500.149 km, lat=-34.372 deg,long=-17.146 deg
  Arrive Jupiter: Jul 5,  2016 02:29 UTC (JOI to 78-day capture orbit, 431 m/s)
  End of mission: Oct 16, 2017 19:33 UTC (Jupiter impact) 

 SPACECRAFT PHYSICAL  CHARACTERISTICS:
  * Solar-powered, spin-stablized spacecraft 
  * 1 rpm in interplanetary cruise, 2 rpm in Jupiter orbit
  * Three 2x9 m solar panels equally spaced around hexagonal bus (20 m span)
  * High-gain antenna

 INSTRUMENTS: Juno's scientific payload includes:
  * A gravity/radio science system
  * A six-wavelength microwave radiometer for atmospheric sounding 
     and composition
  * A vector magnetometer
  * Plasma and energetic particle detectors
  * A radio/plasma wave experiment
  * An ultraviolet imager/spectrometer
  * An infrared imager/spectrometer

 PROPULSION:
  * Bipropellant engine: Leros 1B, thrust= 635 N,  Isp= 316.2 s min.
  * RCS thrusters
  * Orbit trim maneuvers (OTMs) occur on each orbit at perijove +4 hrs, 
     beginning at PJ3 (total ~38 m/s). Target desired longitude at descending 
     node after perijove.
  * Total delta-V budget: 2107 m/s (~1852 m/s on bi-prop; remainder on RCS)

 SPACECRAFT TRAJECTORY: POST-LAUNCH RECO/PREDICT from Navigation Team (JPL). 
   spk_ref_110805_171016_110815.bsp
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sun Dec 11 20:36:04 2011 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Juno Spacecraft (-61)           {source: MONTE Difference Line Ta}
Center body name: Sun (10)                        {source: DE405}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2011-Aug-06 00:00:00.0000 CT 
Stop  time      : A.D. 2016-Oct-18 00:00:00.0000 CT 
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : AU-D                                                         
Output format   : 01
Reference frame : ICRF/J2000.0                                                 
Output type     : GEOMETRIC cartesian states
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
JDCT ,   , X, Y, Z,
2456788.500000000, A.D. 2014-May-11 00:00:00.0000, -1.524303960607032E+00,  2.257241253670933E+00,  2.078836866544208E-01,
2456789.500000000, A.D. 2014-May-12 00:00:00.0000, -1.535301742111544E+00,  2.259018160864792E+00,  2.082666465347691E-01,
2456790.500000000, A.D. 2014-May-13 00:00:00.0000, -1.546277428785860E+00,  2.260762580146647E+00,  2.086466052037539E-01,
2456791.500000000, A.D. 2014-May-14 00:00:00.0000, -1.557231047648680E+00,  2.262474757116391E+00,  2.090235821347265E-01,
2456792.500000000, A.D. 2014-May-15 00:00:00.0000, -1.568162626232474E+00,  2.264154934717150E+00,  2.093975966084266E-01,
2456793.500000000, A.D. 2014-May-16 00:00:00.0000, -1.579072192564844E+00,  2.265803353271441E+00,  2.097686677153084E-01,
2456794.500000000, A.D. 2014-May-17 00:00:00.0000, -1.589959775150342E+00,  2.267420250516890E+00,  2.101368143578420E-01,
2456795.500000000, A.D. 2014-May-18 00:00:00.0000, -1.600825402952773E+00,  2.269005861641516E+00,  2.105020552527903E-01,
2456796.500000000, A.D. 2014-May-19 00:00:00.0000, -1.611669105377986E+00,  2.270560419318575E+00,  2.108644089334642E-01,
2456797.500000000, A.D. 2014-May-20 00:00:00.0000, -1.622490912257171E+00,  2.272084153740931E+00,  2.112238937519570E-01,
2456798.500000000, A.D. 2014-May-21 00:00:00.0000, -1.633290853830653E+00,  2.273577292654978E+00,  2.115805278813563E-01,
2456799.500000000, A.D. 2014-May-22 00:00:00.0000, -1.644068960732183E+00,  2.275040061394064E+00,  2.119343293179360E-01,
2456800.500000000, A.D. 2014-May-23 00:00:00.0000, -1.654825263973703E+00,  2.276472682911438E+00,  2.122853158833228E-01,
2456801.500000000, A.D. 2014-May-24 00:00:00.0000, -1.665559794930594E+00,  2.277875377812701E+00,  2.126335052266403E-01,
2456802.500000000, A.D. 2014-May-25 00:00:00.0000, -1.676272585327370E+00,  2.279248364387764E+00,  2.129789148266296E-01,
2456803.500000000, A.D. 2014-May-26 00:00:00.0000, -1.686963667223801E+00,  2.280591858642306E+00,  2.133215619937422E-01,
2456804.500000000, A.D. 2014-May-27 00:00:00.0000, -1.697633073001478E+00,  2.281906074328743E+00,  2.136614638722089E-01,
2456805.500000000, A.D. 2014-May-28 00:00:00.0000, -1.708280835350769E+00,  2.283191222976708E+00,  2.139986374420824E-01,
2456806.500000000, A.D. 2014-May-29 00:00:00.0000, -1.718906987258173E+00,  2.284447513923040E+00,  2.143330995212525E-01,
2456807.500000000, A.D. 2014-May-30 00:00:00.0000, -1.729511561994047E+00,  2.285675154341300E+00,  2.146648667674345E-01,
2456808.500000000, A.D. 2014-May-31 00:00:00.0000, -1.740094593100697E+00,  2.286874349270810E+00,  2.149939556801324E-01,
2456809.500000000, A.D. 2014-Jun-01 00:00:00.0000, -1.750656114380822E+00,  2.288045301645236E+00,  2.153203826025731E-01,
2456810.500000000, A.D. 2014-Jun-02 00:00:00.0000, -1.761196159886288E+00,  2.289188212320700E+00,  2.156441637236156E-01,
2456811.500000000, A.D. 2014-Jun-03 00:00:00.0000, -1.771714763907238E+00,  2.290303280103451E+00,  2.159653150796328E-01,
2456812.500000000, A.D. 2014-Jun-04 00:00:00.0000, -1.782211960961508E+00,  2.291390701777095E+00,  2.162838525563676E-01,
2456813.500000000, A.D. 2014-Jun-05 00:00:00.0000, -1.792687785784352E+00,  2.292450672129386E+00,  2.165997918907613E-01,
2456814.500000000, A.D. 2014-Jun-06 00:00:00.0000, -1.803142273318464E+00,  2.293483383978594E+00,  2.169131486727597E-01,
2456815.500000000, A.D. 2014-Jun-07 00:00:00.0000, -1.813575458704276E+00,  2.294489028199454E+00,  2.172239383470895E-01,
2456816.500000000, A.D. 2014-Jun-08 00:00:00.0000, -1.823987377270552E+00,  2.295467793748703E+00,  2.175321762150129E-01,
2456817.500000000, A.D. 2014-Jun-09 00:00:00.0000, -1.834378064525229E+00,  2.296419867690218E+00,  2.178378774360558E-01,
2456818.500000000, A.D. 2014-Jun-10 00:00:00.0000, -1.844747556146532E+00,  2.297345435219751E+00,  2.181410570297116E-01,
2456819.500000000, A.D. 2014-Jun-11 00:00:00.0000, -1.855095887974342E+00,  2.298244679689284E+00,  2.184417298771218E-01,
2456820.500000000, A.D. 2014-Jun-12 00:00:00.0000, -1.865423096001799E+00,  2.299117782630995E+00,  2.187399107227315E-01,
2456821.500000000, A.D. 2014-Jun-13 00:00:00.0000, -1.875729216367159E+00,  2.299964923780852E+00,  2.190356141759232E-01,
2456822.500000000, A.D. 2014-Jun-14 00:00:00.0000, -1.886014285345871E+00,  2.300786281101841E+00,  2.193288547126265E-01,
2456823.500000000, A.D. 2014-Jun-15 00:00:00.0000, -1.896278339342885E+00,  2.301582030806830E+00,  2.196196466769038E-01,
2456824.500000000, A.D. 2014-Jun-16 00:00:00.0000, -1.906521414885175E+00,  2.302352347381078E+00,  2.199080042825176E-01,
2456825.500000000, A.D. 2014-Jun-17 00:00:00.0000, -1.916743548614483E+00,  2.303097403604397E+00,  2.201939416144710E-01,
2456826.500000000, A.D. 2014-Jun-18 00:00:00.0000, -1.926944777280260E+00,  2.303817370572969E+00,  2.204774726305300E-01,
2456827.500000000, A.D. 2014-Jun-19 00:00:00.0000, -1.937125137732816E+00,  2.304512417720827E+00,  2.207586111627231E-01,
2456828.500000000, A.D. 2014-Jun-20 00:00:00.0000, -1.947284666916664E+00,  2.305182712841006E+00,  2.210373709188199E-01,
2456829.500000000, A.D. 2014-Jun-21 00:00:00.0000, -1.957423401864050E+00,  2.305828422106362E+00,  2.213137654837888E-01,
2456830.500000000, A.D. 2014-Jun-22 00:00:00.0000, -1.967541379688686E+00,  2.306449710090086E+00,  2.215878083212345E-01,
2456831.500000000, A.D. 2014-Jun-23 00:00:00.0000, -1.977638637579630E+00,  2.307046739785878E+00,  2.218595127748160E-01,
2456832.500000000, A.D. 2014-Jun-24 00:00:00.0000, -1.987715212795379E+00,  2.307619672627840E+00,  2.221288920696434E-01,
2456833.500000000, A.D. 2014-Jun-25 00:00:00.0000, -1.997771142658103E+00,  2.308168668510039E+00,  2.223959593136556E-01,
2456834.500000000, A.D. 2014-Jun-26 00:00:00.0000, -2.007806375994681E+00,  2.308693743979977E+00,  2.226607180273859E-01,
2456835.500000000, A.D. 2014-Jun-27 00:00:00.0000, -2.017820773086687E+00,  2.309194772187972E+00,  2.229231621405189E-01,
2456836.500000000, A.D. 2014-Jun-28 00:00:00.0000, -2.027814637107336E+00,  2.309672334057992E+00,  2.231833328357980E-01,
2456837.500000000, A.D. 2014-Jun-29 00:00:00.0000, -2.037788005569654E+00,  2.310126583504572E+00,  2.234412427648179E-01,
2456838.500000000, A.D. 2014-Jun-30 00:00:00.0000, -2.047740916024036E+00,  2.310557672995853E+00,  2.236969044686236E-01,
2456839.500000000, A.D. 2014-Jul-01 00:00:00.0000, -2.057673406053424E+00,  2.310965753571423E+00,  2.239503303789727E-01,
2456840.500000000, A.D. 2014-Jul-02 00:00:00.0000, -2.067585513268610E+00,  2.311350974859864E+00,  2.242015328195839E-01,
2456841.500000000, A.D. 2014-Jul-03 00:00:00.0000, -2.077477275303686E+00,  2.311713485096042E+00,  2.244505240073614E-01,
2456842.500000000, A.D. 2014-Jul-04 00:00:00.0000, -2.087348729811604E+00,  2.312053431138116E+00,  2.246973160536071E-01,
2456843.500000000, A.D. 2014-Jul-05 00:00:00.0000, -2.097199914459874E+00,  2.312370958484291E+00,  2.249419209652088E-01,
2456844.500000000, A.D. 2014-Jul-06 00:00:00.0000, -2.107030866926369E+00,  2.312666211289302E+00,  2.251843506458143E-01,
2456845.500000000, A.D. 2014-Jul-07 00:00:00.0000, -2.116841624895244E+00,  2.312939332380644E+00,  2.254246168969859E-01,
2456846.500000000, A.D. 2014-Jul-08 00:00:00.0000, -2.126632226052950E+00,  2.313190463274541E+00,  2.256627314193353E-01,
2456847.500000000, A.D. 2014-Jul-09 00:00:00.0000, -2.136402708084361E+00,  2.313419744191674E+00,  2.258987058136406E-01,
2456848.500000000, A.D. 2014-Jul-10 00:00:00.0000, -2.146153108668968E+00,  2.313627314072650E+00,  2.261325515819454E-01,
2456849.500000000, A.D. 2014-Jul-11 00:00:00.0000, -2.155883465477165E+00,  2.313813310593236E+00,  2.263642801286373E-01,
2456850.500000000, A.D. 2014-Jul-12 00:00:00.0000, -2.165593816166597E+00,  2.313977870179362E+00,  2.265939027615075E-01,
2456851.500000000, A.D. 2014-Jul-13 00:00:00.0000, -2.175284198378572E+00,  2.314121128021889E+00,  2.268214306927923E-01,
2456852.500000000, A.D. 2014-Jul-14 00:00:00.0000, -2.184954649734514E+00,  2.314243218091169E+00,  2.270468750401941E-01,
2456853.500000000, A.D. 2014-Jul-15 00:00:00.0000, -2.194605207832457E+00,  2.314344273151399E+00,  2.272702468278837E-01,
2456854.500000000, A.D. 2014-Jul-16 00:00:00.0000, -2.204235910243570E+00,  2.314424424774788E+00,  2.274915569874848E-01,
2456855.500000000, A.D. 2014-Jul-17 00:00:00.0000, -2.213846794508689E+00,  2.314483803355565E+00,  2.277108163590405E-01,
2456856.500000000, A.D. 2014-Jul-18 00:00:00.0000, -2.223437898134878E+00,  2.314522538123840E+00,  2.279280356919657E-01,
2456857.500000000, A.D. 2014-Jul-19 00:00:00.0000, -2.233009258591992E+00,  2.314540757159361E+00,  2.281432256459845E-01,
2456858.500000000, A.D. 2014-Jul-20 00:00:00.0000, -2.242560913309272E+00,  2.314538587405181E+00,  2.283563967920601E-01,
2456859.500000000, A.D. 2014-Jul-21 00:00:00.0000, -2.252092899671975E+00,  2.314516154681292E+00,  2.285675596133190E-01,
2456860.500000000, A.D. 2014-Jul-22 00:00:00.0000, -2.261605255018069E+00,  2.314473583698235E+00,  2.287767245059743E-01,
2456861.500000000, A.D. 2014-Jul-23 00:00:00.0000, -2.271098016635047E+00,  2.314410998070716E+00,  2.289839017802582E-01,
2456862.500000000, A.D. 2014-Jul-24 00:00:00.0000, -2.280571221756901E+00,  2.314328520331265E+00,  2.291891016613636E-01,
2456863.500000000, A.D. 2014-Jul-25 00:00:00.0000, -2.290024907561317E+00,  2.314226271943892E+00,  2.293923342904066E-01,
2456864.500000000, A.D. 2014-Jul-26 00:00:00.0000, -2.299459111167183E+00,  2.314104373317757E+00,  2.295936097254107E-01,
2456865.500000000, A.D. 2014-Jul-27 00:00:00.0000, -2.308873869632433E+00,  2.313962943820762E+00,  2.297929379423132E-01,
2456866.500000000, A.D. 2014-Jul-28 00:00:00.0000, -2.318269219952313E+00,  2.313802101793025E+00,  2.299903288359967E-01,
2456867.500000000, A.D. 2014-Jul-29 00:00:00.0000, -2.327645199058057E+00,  2.313621964560100E+00,  2.301857922213320E-01,
2456868.500000000, A.D. 2014-Jul-30 00:00:00.0000, -2.337001843815974E+00,  2.313422648445868E+00,  2.303793378342315E-01,
2456869.500000000, A.D. 2014-Jul-31 00:00:00.0000, -2.346339191026887E+00,  2.313204268784980E+00,  2.305709753326893E-01,
2456870.500000000, A.D. 2014-Aug-01 00:00:00.0000, -2.355657277425820E+00,  2.312966939934781E+00,  2.307607142978035E-01,
2456871.500000000, A.D. 2014-Aug-02 00:00:00.0000, -2.364956139681839E+00,  2.312710775286671E+00,  2.309485642347596E-01,
2456872.500000000, A.D. 2014-Aug-03 00:00:00.0000, -2.374235814397897E+00,  2.312435887276918E+00,  2.311345345737681E-01,
2456873.500000000, A.D. 2014-Aug-04 00:00:00.0000, -2.383496338110593E+00,  2.312142387396944E+00,  2.313186346709456E-01,
2456874.500000000, A.D. 2014-Aug-05 00:00:00.0000, -2.392737747289741E+00,  2.311830386203175E+00,  2.315008738091439E-01,
2456875.500000000, A.D. 2014-Aug-06 00:00:00.0000, -2.401960078337691E+00,  2.311499993326565E+00,  2.316812611987205E-01,
2456876.500000000, A.D. 2014-Aug-07 00:00:00.0000, -2.411163367588385E+00,  2.311151317481862E+00,  2.318598059782675E-01,
2456877.500000000, A.D. 2014-Aug-08 00:00:00.0000, -2.420347651306177E+00,  2.310784466476747E+00,  2.320365172152994E-01,
2456878.500000000, A.D. 2014-Aug-09 00:00:00.0000, -2.429512965684419E+00,  2.310399547220895E+00,  2.322114039069147E-01,
2456879.500000000, A.D. 2014-Aug-10 00:00:00.0000, -2.438659346843887E+00,  2.309996665735031E+00,  2.323844749804369E-01,
2456880.500000000, A.D. 2014-Aug-11 00:00:00.0000, -2.447786830831098E+00,  2.309575927159989E+00,  2.325557392940454E-01,
2456881.500000000, A.D. 2014-Aug-12 00:00:00.0000, -2.456895453616568E+00,  2.309137435765819E+00,  2.327252056374015E-01,
2456882.500000000, A.D. 2014-Aug-13 00:00:00.0000, -2.465985251093050E+00,  2.308681294960902E+00,  2.328928827322698E-01,
2456883.500000000, A.D. 2014-Aug-14 00:00:00.0000, -2.475056259073806E+00,  2.308207607301098E+00,  2.330587792331455E-01,
2456884.500000000, A.D. 2014-Aug-15 00:00:00.0000, -2.484108513290938E+00,  2.307716474498883E+00,  2.332229037278822E-01,
2456885.500000000, A.D. 2014-Aug-16 00:00:00.0000, -2.493142049393772E+00,  2.307207997432474E+00,  2.333852647383218E-01,
2456886.500000000, A.D. 2014-Aug-17 00:00:00.0000, -2.502156902947362E+00,  2.306682276154906E+00,  2.335458707209287E-01,
2456887.500000000, A.D. 2014-Aug-18 00:00:00.0000, -2.511153109431060E+00,  2.306139409903072E+00,  2.337047300674258E-01,
2456888.500000000, A.D. 2014-Aug-19 00:00:00.0000, -2.520130704237177E+00,  2.305579497106661E+00,  2.338618511054285E-01,
2456889.500000000, A.D. 2014-Aug-20 00:00:00.0000, -2.529089722669752E+00,  2.305002635397039E+00,  2.340172420990799E-01,
2456890.500000000, A.D. 2014-Aug-21 00:00:00.0000, -2.538030199943381E+00,  2.304408921616016E+00,  2.341709112496842E-01,
2456891.500000000, A.D. 2014-Aug-22 00:00:00.0000, -2.546952171182162E+00,  2.303798451824521E+00,  2.343228666963343E-01,
2456892.500000000, A.D. 2014-Aug-23 00:00:00.0000, -2.555855671418655E+00,  2.303171321311163E+00,  2.344731165165402E-01,
2456893.500000000, A.D. 2014-Aug-24 00:00:00.0000, -2.564740735592969E+00,  2.302527624600684E+00,  2.346216687268475E-01,
2456894.500000000, A.D. 2014-Aug-25 00:00:00.0000, -2.573607398551876E+00,  2.301867455462296E+00,  2.347685312834554E-01,
2456895.500000000, A.D. 2014-Aug-26 00:00:00.0000, -2.582455695047996E+00,  2.301190906917908E+00,  2.349137120828244E-01,
2456896.500000000, A.D. 2014-Aug-27 00:00:00.0000, -2.591285659739021E+00,  2.300498071250232E+00,  2.350572189622819E-01,
2456897.500000000, A.D. 2014-Aug-28 00:00:00.0000, -2.600097327187004E+00,  2.299789040010786E+00,  2.351990597006183E-01,
2456898.500000000, A.D. 2014-Aug-29 00:00:00.0000, -2.608890731857672E+00,  2.299063904027774E+00,  2.353392420186782E-01,
2456899.500000000, A.D. 2014-Aug-30 00:00:00.0000, -2.617665908119797E+00,  2.298322753413862E+00,  2.354777735799441E-01,
2456900.500000000, A.D. 2014-Aug-31 00:00:00.0000, -2.626422890244593E+00,  2.297565677573844E+00,  2.356146619911131E-01,
2456901.500000000, A.D. 2014-Sep-01 00:00:00.0000, -2.635161712405154E+00,  2.296792765212198E+00,  2.357499148026672E-01,
2456902.500000000, A.D. 2014-Sep-02 00:00:00.0000, -2.643882408675919E+00,  2.296004104340541E+00,  2.358835395094366E-01,
2456903.500000000, A.D. 2014-Sep-03 00:00:00.0000, -2.652585013032170E+00,  2.295199782284975E+00,  2.360155435511540E-01,
2456904.500000000, A.D. 2014-Sep-04 00:00:00.0000, -2.661269559349567E+00,  2.294379885693338E+00,  2.361459343130071E-01,
2456905.500000000, A.D. 2014-Sep-05 00:00:00.0000, -2.669936081403697E+00,  2.293544500542349E+00,  2.362747191261786E-01,
2456906.500000000, A.D. 2014-Sep-06 00:00:00.0000, -2.678584612869658E+00,  2.292693712144661E+00,  2.364019052683824E-01,
2456907.500000000, A.D. 2014-Sep-07 00:00:00.0000, -2.687215187321665E+00,  2.291827605155812E+00,  2.365274999643935E-01,
2456908.500000000, A.D. 2014-Sep-08 00:00:00.0000, -2.695827838232681E+00,  2.290946263581090E+00,  2.366515103865687E-01,
2456909.500000000, A.D. 2014-Sep-09 00:00:00.0000, -2.704422598974068E+00,  2.290049770782294E+00,  2.367739436553651E-01,
2456910.500000000, A.D. 2014-Sep-10 00:00:00.0000, -2.712999502815267E+00,  2.289138209484417E+00,  2.368948068398464E-01,
2456911.500000000, A.D. 2014-Sep-11 00:00:00.0000, -2.721558582923489E+00,  2.288211661782225E+00,  2.370141069581894E-01,
2456912.500000000, A.D. 2014-Sep-12 00:00:00.0000, -2.730099872363439E+00,  2.287270209146762E+00,  2.371318509781780E-01,
2456913.500000000, A.D. 2014-Sep-13 00:00:00.0000, -2.738623404097046E+00,  2.286313932431760E+00,  2.372480458176961E-01,
2456914.500000000, A.D. 2014-Sep-14 00:00:00.0000, -2.747129210983225E+00,  2.285342911879964E+00,  2.373626983452108E-01,
2456915.500000000, A.D. 2014-Sep-15 00:00:00.0000, -2.755617325777652E+00,  2.284357227129376E+00,  2.374758153802521E-01,
2456916.500000000, A.D. 2014-Sep-16 00:00:00.0000, -2.764087781132555E+00,  2.283356957219415E+00,  2.375874036938841E-01,
2456917.500000000, A.D. 2014-Sep-17 00:00:00.0000, -2.772540609596526E+00,  2.282342180596992E+00,  2.376974700091735E-01,
2456918.500000000, A.D. 2014-Sep-18 00:00:00.0000, -2.780975843614349E+00,  2.281312975122508E+00,  2.378060210016496E-01,
2456919.500000000, A.D. 2014-Sep-19 00:00:00.0000, -2.789393515526848E+00,  2.280269418075771E+00,  2.379130632997596E-01,
2456920.500000000, A.D. 2014-Sep-20 00:00:00.0000, -2.797793657570741E+00,  2.279211586161833E+00,  2.380186034853179E-01,
2456921.500000000, A.D. 2014-Sep-21 00:00:00.0000, -2.806176301878523E+00,  2.278139555516750E+00,  2.381226480939505E-01,
2456922.500000000, A.D. 2014-Sep-22 00:00:00.0000, -2.814541480478353E+00,  2.277053401713260E+00,  2.382252036155325E-01,
2456923.500000000, A.D. 2014-Sep-23 00:00:00.0000, -2.822889225293960E+00,  2.275953199766391E+00,  2.383262764946204E-01,
2456924.500000000, A.D. 2014-Sep-24 00:00:00.0000, -2.831219568144561E+00,  2.274839024138988E+00,  2.384258731308799E-01,
2456925.500000000, A.D. 2014-Sep-25 00:00:00.0000, -2.839532540744795E+00,  2.273710948747160E+00,  2.385239998795055E-01,
2456926.500000000, A.D. 2014-Sep-26 00:00:00.0000, -2.847828174704661E+00,  2.272569046965662E+00,  2.386206630516371E-01,
2456927.500000000, A.D. 2014-Sep-27 00:00:00.0000, -2.856106501529477E+00,  2.271413391633191E+00,  2.387158689147687E-01,
2456928.500000000, A.D. 2014-Sep-28 00:00:00.0000, -2.864367552619838E+00,  2.270244055057607E+00,  2.388096236931523E-01,
2456929.500000000, A.D. 2014-Sep-29 00:00:00.0000, -2.872611359271587E+00,  2.269061109021086E+00,  2.389019335681965E-01,
2456930.500000000, A.D. 2014-Sep-30 00:00:00.0000, -2.880837952675795E+00,  2.267864624785188E+00,  2.389928046788553E-01,
2456931.500000000, A.D. 2014-Oct-01 00:00:00.0000, -2.889047363918734E+00,  2.266654673095857E+00,  2.390822431220160E-01,
2456932.500000000, A.D. 2014-Oct-02 00:00:00.0000, -2.897239623981863E+00,  2.265431324188339E+00,  2.391702549528756E-01,
2456933.500000000, A.D. 2014-Oct-03 00:00:00.0000, -2.905414763741801E+00,  2.264194647792028E+00,  2.392568461853136E-01,
2456934.500000000, A.D. 2014-Oct-04 00:00:00.0000, -2.913572813970300E+00,  2.262944713135234E+00,  2.393420227922552E-01,
2456935.500000000, A.D. 2014-Oct-05 00:00:00.0000, -2.921713805334206E+00,  2.261681588949879E+00,  2.394257907060287E-01,
2456936.500000000, A.D. 2014-Oct-06 00:00:00.0000, -2.929837768395399E+00,  2.260405343476124E+00,  2.395081558187142E-01,
2456937.500000000, A.D. 2014-Oct-07 00:00:00.0000, -2.937944733610715E+00,  2.259116044466910E+00,  2.395891239824841E-01,
2456938.500000000, A.D. 2014-Oct-08 00:00:00.0000, -2.946034731331837E+00,  2.257813759192457E+00,  2.396687010099347E-01,
2456939.500000000, A.D. 2014-Oct-09 00:00:00.0000, -2.954107791805148E+00,  2.256498554444677E+00,  2.397468926744104E-01,
2456940.500000000, A.D. 2014-Oct-10 00:00:00.0000, -2.962163945171532E+00,  2.255170496541547E+00,  2.398237047103164E-01,
2456941.500000000, A.D. 2014-Oct-11 00:00:00.0000, -2.970203221466135E+00,  2.253829651331443E+00,  2.398991428134248E-01,
2456942.500000000, A.D. 2014-Oct-12 00:00:00.0000, -2.978225650618049E+00,  2.252476084197432E+00,  2.399732126411720E-01,
2456943.500000000, A.D. 2014-Oct-13 00:00:00.0000, -2.986231262449940E+00,  2.251109860061567E+00,  2.400459198129473E-01,
2456944.500000000, A.D. 2014-Oct-14 00:00:00.0000, -2.994220086677598E+00,  2.249731043389185E+00,  2.401172699103775E-01,
2456945.500000000, A.D. 2014-Oct-15 00:00:00.0000, -3.002192152909424E+00,  2.248339698193249E+00,  2.401872684776075E-01,
2456946.500000000, A.D. 2014-Oct-16 00:00:00.0000, -3.010147490645865E+00,  2.246935888038750E+00,  2.402559210215802E-01,
2456947.500000000, A.D. 2014-Oct-17 00:00:00.0000, -3.018086129278798E+00,  2.245519676047218E+00,  2.403232330123221E-01,
2456948.500000000, A.D. 2014-Oct-18 00:00:00.0000, -3.026008098090924E+00,  2.244091124901351E+00,  2.403892098832368E-01,
2456949.500000000, A.D. 2014-Oct-19 00:00:00.0000, -3.033913426255189E+00,  2.242650296849798E+00,  2.404538570314155E-01,
2456950.500000000, A.D. 2014-Oct-20 00:00:00.0000, -3.041802142834303E+00,  2.241197253712100E+00,  2.405171798179682E-01,
2456951.500000000, A.D. 2014-Oct-21 00:00:00.0000, -3.049674276780423E+00,  2.239732056883790E+00,  2.405791835683817E-01,
2456952.500000000, A.D. 2014-Oct-22 00:00:00.0000, -3.057529856935055E+00,  2.238254767341611E+00,  2.406398735729095E-01,
2456953.500000000, A.D. 2014-Oct-23 00:00:00.0000, -3.065368912029262E+00,  2.236765445648805E+00,  2.406992550869927E-01,
2456954.500000000, A.D. 2014-Oct-24 00:00:00.0000, -3.073191470684204E+00,  2.235264151960391E+00,  2.407573333317118E-01,
2456955.500000000, A.D. 2014-Oct-25 00:00:00.0000, -3.080997561412034E+00,  2.233750946028327E+00,  2.408141134942608E-01,
2456956.500000000, A.D. 2014-Oct-26 00:00:00.0000, -3.088787212617151E+00,  2.232225887206446E+00,  2.408696007284364E-01,
2456957.500000000, A.D. 2014-Oct-27 00:00:00.0000, -3.096560452597723E+00,  2.230689034455074E+00,  2.409238001551237E-01,
2456958.500000000, A.D. 2014-Oct-28 00:00:00.0000, -3.104317309547417E+00,  2.229140446345242E+00,  2.409767168627698E-01,
2456959.500000000, A.D. 2014-Oct-29 00:00:00.0000, -3.112057811557207E+00,  2.227580181062458E+00,  2.410283559078278E-01,
2456960.500000000, A.D. 2014-Oct-30 00:00:00.0000, -3.119781986617141E+00,  2.226008296410028E+00,  2.410787223151573E-01,
2456961.500000000, A.D. 2014-Oct-31 00:00:00.0000, -3.127489862617950E+00,  2.224424849811989E+00,  2.411278210783830E-01,
2456962.500000000, A.D. 2014-Nov-01 00:00:00.0000, -3.135181467352421E+00,  2.222829898315706E+00,  2.411756571602013E-01,
2456963.500000000, A.D. 2014-Nov-02 00:00:00.0000, -3.142856828516472E+00,  2.221223498594249E+00,  2.412222354926408E-01,
2456964.500000000, A.D. 2014-Nov-03 00:00:00.0000, -3.150515973709906E+00,  2.219605706948643E+00,  2.412675609772860E-01,
2456965.500000000, A.D. 2014-Nov-04 00:00:00.0000, -3.158158930436878E+00,  2.217976579310080E+00,  2.413116384854670E-01,
2456966.500000000, A.D. 2014-Nov-05 00:00:00.0000, -3.165785726106091E+00,  2.216336171242166E+00,  2.413544728584303E-01,
2456967.500000000, A.D. 2014-Nov-06 00:00:00.0000, -3.173396388030783E+00,  2.214684537943267E+00,  2.413960689074987E-01,
